,Day-ahead price [EUR/MWh],datetime
2022-01-20 19:00:00+01:00,179.97,2022-01-20 19:00:00+01:00
2022-01-20 20:00:00+01:00,160.1,2022-01-20 20:00:00+01:00
2022-01-20 21:00:00+01:00,152.0,2022-01-20 21:00:00+01:00
2022-01-20 22:00:00+01:00,170.2,2022-01-20 22:00:00+01:00
2022-01-20 23:00:00+01:00,160.0,2022-01-20 23:00:00+01:00
2022-01-21 00:00:00+01:00,150.0,2022-01-21 00:00:00+01:00
2022-01-21 01:00:00+01:00,150.0,2022-01-21 01:00:00+01:00
2022-01-21 02:00:00+01:00,150.5,2022-01-21 02:00:00+01:00
2022-01-21 03:00:00+01:00,150.5,2022-01-21 03:00:00+01:00
2022-01-21 04:00:00+01:00,160.1,2022-01-21 04:00:00+01:00
2022-01-21 05:00:00+01:00,150.5,2022-01-21 05:00:00+01:00
2022-01-21 06:00:00+01:00,154.86,2022-01-21 06:00:00+01:00
2022-01-21 07:00:00+01:00,174.96,2022-01-21 07:00:00+01:00
2022-01-21 08:00:00+01:00,188.0,2022-01-21 08:00:00+01:00
2022-01-21 09:00:00+01:00,177.77,2022-01-21 09:00:00+01:00
2022-01-21 10:00:00+01:00,181.26,2022-01-21 10:00:00+01:00
2022-01-21 11:00:00+01:00,196.27,2022-01-21 11:00:00+01:00
2022-01-21 12:00:00+01:00,168.75,2022-01-21 12:00:00+01:00
2022-01-21 13:00:00+01:00,150.0,2022-01-21 13:00:00+01:00
2022-01-21 14:00:00+01:00,175.98,2022-01-21 14:00:00+01:00
2022-01-21 15:00:00+01:00,190.0,2022-01-21 15:00:00+01:00
2022-01-21 16:00:00+01:00,198.01,2022-01-21 16:00:00+01:00
2022-01-21 17:00:00+01:00,202.0,2022-01-21 17:00:00+01:00
2022-01-21 18:00:00+01:00,166.6,2022-01-21 18:00:00+01:00
2022-01-21 19:00:00+01:00,160.0,2022-01-21 19:00:00+01:00
2022-01-21 20:00:00+01:00,166.6,2022-01-21 20:00:00+01:00
2022-01-21 21:00:00+01:00,152.9,2022-01-21 21:00:00+01:00
2022-01-21 22:00:00+01:00,180.0,2022-01-21 22:00:00+01:00
2022-01-21 23:00:00+01:00,143.04,2022-01-21 23:00:00+01:00
2022-01-22 00:00:00+01:00,142.6,2022-01-22 00:00:00+01:00
2022-01-22 01:00:00+01:00,140.89,2022-01-22 01:00:00+01:00
2022-01-22 02:00:00+01:00,145.6,2022-01-22 02:00:00+01:00
2022-01-22 03:00:00+01:00,140.0,2022-01-22 03:00:00+01:00
2022-01-22 04:00:00+01:00,145.6,2022-01-22 04:00:00+01:00
2022-01-22 05:00:00+01:00,151.0,2022-01-22 05:00:00+01:00
2022-01-22 06:00:00+01:00,170.0,2022-01-22 06:00:00+01:00
2022-01-22 07:00:00+01:00,149.9,2022-01-22 07:00:00+01:00
2022-01-22 08:00:00+01:00,179.3,2022-01-22 08:00:00+01:00
2022-01-22 09:00:00+01:00,200.01,2022-01-22 09:00:00+01:00
2022-01-22 10:00:00+01:00,203.02,2022-01-22 10:00:00+01:00
2022-01-22 11:00:00+01:00,204.66,2022-01-22 11:00:00+01:00
2022-01-22 12:00:00+01:00,189.82,2022-01-22 12:00:00+01:00
2022-01-22 13:00:00+01:00,184.9,2022-01-22 13:00:00+01:00
2022-01-22 14:00:00+01:00,180.1,2022-01-22 14:00:00+01:00
2022-01-22 15:00:00+01:00,196.5,2022-01-22 15:00:00+01:00
2022-01-22 16:00:00+01:00,180.9,2022-01-22 16:00:00+01:00
2022-01-22 17:00:00+01:00,222.31,2022-01-22 17:00:00+01:00
2022-01-22 18:00:00+01:00,219.95,2022-01-22 18:00:00+01:00
2022-01-22 19:00:00+01:00,180.0,2022-01-22 19:00:00+01:00
2022-01-22 20:00:00+01:00,180.58,2022-01-22 20:00:00+01:00
2022-01-22 21:00:00+01:00,171.0,2022-01-22 21:00:00+01:00
2022-01-22 22:00:00+01:00,185.33,2022-01-22 22:00:00+01:00
2022-01-22 23:00:00+01:00,179.8,2022-01-22 23:00:00+01:00
2022-01-23 00:00:00+01:00,178.76,2022-01-23 00:00:00+01:00
2022-01-23 01:00:00+01:00,176.0,2022-01-23 01:00:00+01:00
2022-01-23 02:00:00+01:00,180.1,2022-01-23 02:00:00+01:00
2022-01-23 03:00:00+01:00,179.73,2022-01-23 03:00:00+01:00
2022-01-23 04:00:00+01:00,179.04,2022-01-23 04:00:00+01:00
2022-01-23 05:00:00+01:00,179.49,2022-01-23 05:00:00+01:00
2022-01-23 06:00:00+01:00,165.68,2022-01-23 06:00:00+01:00
2022-01-23 07:00:00+01:00,163.78,2022-01-23 07:00:00+01:00
2022-01-23 08:00:00+01:00,185.68,2022-01-23 08:00:00+01:00
2022-01-23 09:00:00+01:00,195.31,2022-01-23 09:00:00+01:00
2022-01-23 10:00:00+01:00,195.34,2022-01-23 10:00:00+01:00
2022-01-23 11:00:00+01:00,195.87,2022-01-23 11:00:00+01:00
2022-01-23 12:00:00+01:00,195.41,2022-01-23 12:00:00+01:00
2022-01-23 13:00:00+01:00,186.29,2022-01-23 13:00:00+01:00
2022-01-23 14:00:00+01:00,184.49,2022-01-23 14:00:00+01:00
2022-01-23 15:00:00+01:00,190.0,2022-01-23 15:00:00+01:00
2022-01-23 16:00:00+01:00,194.0,2022-01-23 16:00:00+01:00
2022-01-23 17:00:00+01:00,214.95,2022-01-23 17:00:00+01:00
2022-01-23 18:00:00+01:00,239.49,2022-01-23 18:00:00+01:00
2022-01-23 19:00:00+01:00,242.23,2022-01-23 19:00:00+01:00
2022-01-23 20:00:00+01:00,224.96,2022-01-23 20:00:00+01:00
2022-01-23 21:00:00+01:00,204.84,2022-01-23 21:00:00+01:00
2022-01-23 22:00:00+01:00,201.0,2022-01-23 22:00:00+01:00
2022-01-23 23:00:00+01:00,167.1,2022-01-23 23:00:00+01:00
2022-01-24 00:00:00+01:00,178.92,2022-01-24 00:00:00+01:00
2022-01-24 01:00:00+01:00,179.61,2022-01-24 01:00:00+01:00
2022-01-24 02:00:00+01:00,178.3,2022-01-24 02:00:00+01:00
2022-01-24 03:00:00+01:00,177.46,2022-01-24 03:00:00+01:00
2022-01-24 04:00:00+01:00,177.61,2022-01-24 04:00:00+01:00
2022-01-24 05:00:00+01:00,185.9,2022-01-24 05:00:00+01:00
2022-01-24 06:00:00+01:00,177.2,2022-01-24 06:00:00+01:00
2022-01-24 07:00:00+01:00,265.0,2022-01-24 07:00:00+01:00
2022-01-24 08:00:00+01:00,300.02,2022-01-24 08:00:00+01:00
2022-01-24 09:00:00+01:00,299.39,2022-01-24 09:00:00+01:00
2022-01-24 10:00:00+01:00,275.88,2022-01-24 10:00:00+01:00
2022-01-24 11:00:00+01:00,270.0,2022-01-24 11:00:00+01:00
2022-01-24 12:00:00+01:00,245.84,2022-01-24 12:00:00+01:00
2022-01-24 13:00:00+01:00,240.08,2022-01-24 13:00:00+01:00
2022-01-24 14:00:00+01:00,244.0,2022-01-24 14:00:00+01:00
2022-01-24 15:00:00+01:00,256.49,2022-01-24 15:00:00+01:00
2022-01-24 16:00:00+01:00,273.57,2022-01-24 16:00:00+01:00
2022-01-24 17:00:00+01:00,307.38,2022-01-24 17:00:00+01:00
2022-01-24 18:00:00+01:00,341.85,2022-01-24 18:00:00+01:00
2022-01-24 19:00:00+01:00,315.31,2022-01-24 19:00:00+01:00
2022-01-24 20:00:00+01:00,274.98,2022-01-24 20:00:00+01:00
2022-01-24 21:00:00+01:00,250.0,2022-01-24 21:00:00+01:00
2022-01-24 22:00:00+01:00,215.52,2022-01-24 22:00:00+01:00
2022-01-24 23:00:00+01:00,200.0,2022-01-24 23:00:00+01:00
2022-01-25 00:00:00+01:00,210.26,2022-01-25 00:00:00+01:00
2022-01-25 01:00:00+01:00,212.9,2022-01-25 01:00:00+01:00
2022-01-25 02:00:00+01:00,203.75,2022-01-25 02:00:00+01:00
2022-01-25 03:00:00+01:00,196.24,2022-01-25 03:00:00+01:00
2022-01-25 04:00:00+01:00,192.9,2022-01-25 04:00:00+01:00
2022-01-25 05:00:00+01:00,180.5,2022-01-25 05:00:00+01:00
2022-01-25 06:00:00+01:00,179.9,2022-01-25 06:00:00+01:00
2022-01-25 07:00:00+01:00,235.01,2022-01-25 07:00:00+01:00
2022-01-25 08:00:00+01:00,390.0,2022-01-25 08:00:00+01:00
2022-01-25 09:00:00+01:00,399.01,2022-01-25 09:00:00+01:00
2022-01-25 10:00:00+01:00,360.0,2022-01-25 10:00:00+01:00
2022-01-25 11:00:00+01:00,347.4,2022-01-25 11:00:00+01:00
2022-01-25 12:00:00+01:00,310.0,2022-01-25 12:00:00+01:00
2022-01-25 13:00:00+01:00,300.1,2022-01-25 13:00:00+01:00
2022-01-25 14:00:00+01:00,310.0,2022-01-25 14:00:00+01:00
2022-01-25 15:00:00+01:00,313.0,2022-01-25 15:00:00+01:00
2022-01-25 16:00:00+01:00,276.51,2022-01-25 16:00:00+01:00
2022-01-25 17:00:00+01:00,366.43,2022-01-25 17:00:00+01:00
2022-01-25 18:00:00+01:00,399.06,2022-01-25 18:00:00+01:00
2022-01-25 19:00:00+01:00,373.75,2022-01-25 19:00:00+01:00
2022-01-25 20:00:00+01:00,266.0,2022-01-25 20:00:00+01:00
2022-01-25 21:00:00+01:00,200.1,2022-01-25 21:00:00+01:00
2022-01-25 22:00:00+01:00,219.0,2022-01-25 22:00:00+01:00
2022-01-25 23:00:00+01:00,205.0,2022-01-25 23:00:00+01:00
2022-01-26 00:00:00+01:00,195.3,2022-01-26 00:00:00+01:00
2022-01-26 01:00:00+01:00,201.5,2022-01-26 01:00:00+01:00
2022-01-26 02:00:00+01:00,196.1,2022-01-26 02:00:00+01:00
2022-01-26 03:00:00+01:00,201.5,2022-01-26 03:00:00+01:00
2022-01-26 04:00:00+01:00,202.0,2022-01-26 04:00:00+01:00
2022-01-26 05:00:00+01:00,204.41,2022-01-26 05:00:00+01:00
2022-01-26 06:00:00+01:00,225.97,2022-01-26 06:00:00+01:00
2022-01-26 07:00:00+01:00,232.3,2022-01-26 07:00:00+01:00
2022-01-26 08:00:00+01:00,284.32,2022-01-26 08:00:00+01:00
2022-01-26 09:00:00+01:00,295.08,2022-01-26 09:00:00+01:00
2022-01-26 10:00:00+01:00,296.35,2022-01-26 10:00:00+01:00
2022-01-26 11:00:00+01:00,269.0,2022-01-26 11:00:00+01:00
2022-01-26 12:00:00+01:00,239.9,2022-01-26 12:00:00+01:00
2022-01-26 13:00:00+01:00,224.97,2022-01-26 13:00:00+01:00
2022-01-26 14:00:00+01:00,218.02,2022-01-26 14:00:00+01:00
2022-01-26 15:00:00+01:00,220.0,2022-01-26 15:00:00+01:00
2022-01-26 16:00:00+01:00,212.15,2022-01-26 16:00:00+01:00
2022-01-26 17:00:00+01:00,243.81,2022-01-26 17:00:00+01:00
2022-01-26 18:00:00+01:00,199.9,2022-01-26 18:00:00+01:00
2022-01-26 19:00:00+01:00,197.1,2022-01-26 19:00:00+01:00
2022-01-26 20:00:00+01:00,217.54,2022-01-26 20:00:00+01:00
2022-01-26 21:00:00+01:00,207.7,2022-01-26 21:00:00+01:00
2022-01-26 22:00:00+01:00,224.0,2022-01-26 22:00:00+01:00
2022-01-26 23:00:00+01:00,142.0,2022-01-26 23:00:00+01:00
2022-01-27 00:00:00+01:00,200.0,2022-01-27 00:00:00+01:00
2022-01-27 01:00:00+01:00,148.0,2022-01-27 01:00:00+01:00
2022-01-27 02:00:00+01:00,120.12,2022-01-27 02:00:00+01:00
2022-01-27 03:00:00+01:00,118.62,2022-01-27 03:00:00+01:00
2022-01-27 04:00:00+01:00,114.73,2022-01-27 04:00:00+01:00
2022-01-27 05:00:00+01:00,121.33,2022-01-27 05:00:00+01:00
2022-01-27 06:00:00+01:00,194.9,2022-01-27 06:00:00+01:00
2022-01-27 07:00:00+01:00,240.7,2022-01-27 07:00:00+01:00
2022-01-27 08:00:00+01:00,234.8,2022-01-27 08:00:00+01:00
2022-01-27 09:00:00+01:00,237.05,2022-01-27 09:00:00+01:00
2022-01-27 10:00:00+01:00,249.0,2022-01-27 10:00:00+01:00
2022-01-27 11:00:00+01:00,242.0,2022-01-27 11:00:00+01:00
2022-01-27 12:00:00+01:00,226.0,2022-01-27 12:00:00+01:00
2022-01-27 13:00:00+01:00,210.0,2022-01-27 13:00:00+01:00
2022-01-27 14:00:00+01:00,202.0,2022-01-27 14:00:00+01:00
2022-01-27 15:00:00+01:00,219.0,2022-01-27 15:00:00+01:00
2022-01-27 16:00:00+01:00,218.0,2022-01-27 16:00:00+01:00
2022-01-27 17:00:00+01:00,245.0,2022-01-27 17:00:00+01:00
2022-01-27 18:00:00+01:00,271.24,2022-01-27 18:00:00+01:00
2022-01-27 19:00:00+01:00,224.91,2022-01-27 19:00:00+01:00
2022-01-27 20:00:00+01:00,194.72,2022-01-27 20:00:00+01:00
2022-01-27 21:00:00+01:00,179.9,2022-01-27 21:00:00+01:00
2022-01-27 22:00:00+01:00,209.9,2022-01-27 22:00:00+01:00
2022-01-27 23:00:00+01:00,180.0,2022-01-27 23:00:00+01:00
2022-01-28 00:00:00+01:00,181.43,2022-01-28 00:00:00+01:00
2022-01-28 01:00:00+01:00,130.0,2022-01-28 01:00:00+01:00
2022-01-28 02:00:00+01:00,127.18,2022-01-28 02:00:00+01:00
2022-01-28 03:00:00+01:00,180.0,2022-01-28 03:00:00+01:00
2022-01-28 04:00:00+01:00,150.0,2022-01-28 04:00:00+01:00
2022-01-28 05:00:00+01:00,180.1,2022-01-28 05:00:00+01:00
2022-01-28 06:00:00+01:00,219.2,2022-01-28 06:00:00+01:00
2022-01-28 07:00:00+01:00,210.0,2022-01-28 07:00:00+01:00
2022-01-28 08:00:00+01:00,298.0,2022-01-28 08:00:00+01:00
2022-01-28 09:00:00+01:00,322.5,2022-01-28 09:00:00+01:00
2022-01-28 10:00:00+01:00,298.5,2022-01-28 10:00:00+01:00
2022-01-28 11:00:00+01:00,219.9,2022-01-28 11:00:00+01:00
2022-01-28 12:00:00+01:00,210.38,2022-01-28 12:00:00+01:00
2022-01-28 13:00:00+01:00,230.1,2022-01-28 13:00:00+01:00
2022-01-28 14:00:00+01:00,233.67,2022-01-28 14:00:00+01:00
2022-01-28 15:00:00+01:00,237.08,2022-01-28 15:00:00+01:00
2022-01-28 16:00:00+01:00,237.92,2022-01-28 16:00:00+01:00
2022-01-28 17:00:00+01:00,260.0,2022-01-28 17:00:00+01:00
2022-01-28 18:00:00+01:00,248.47,2022-01-28 18:00:00+01:00
2022-01-28 19:00:00+01:00,196.64,2022-01-28 19:00:00+01:00
2022-01-28 20:00:00+01:00,213.22,2022-01-28 20:00:00+01:00
2022-01-28 21:00:00+01:00,177.8,2022-01-28 21:00:00+01:00
2022-01-28 22:00:00+01:00,184.6,2022-01-28 22:00:00+01:00
2022-01-28 23:00:00+01:00,144.9,2022-01-28 23:00:00+01:00
2022-01-29 00:00:00+01:00,180.0,2022-01-29 00:00:00+01:00
2022-01-29 01:00:00+01:00,122.95,2022-01-29 01:00:00+01:00
2022-01-29 02:00:00+01:00,113.12,2022-01-29 02:00:00+01:00
2022-01-29 03:00:00+01:00,77.0,2022-01-29 03:00:00+01:00
2022-01-29 04:00:00+01:00,29.42,2022-01-29 04:00:00+01:00
2022-01-29 05:00:00+01:00,59.84,2022-01-29 05:00:00+01:00
2022-01-29 06:00:00+01:00,71.01,2022-01-29 06:00:00+01:00
2022-01-29 07:00:00+01:00,95.98,2022-01-29 07:00:00+01:00
2022-01-29 08:00:00+01:00,201.5,2022-01-29 08:00:00+01:00
2022-01-29 09:00:00+01:00,211.0,2022-01-29 09:00:00+01:00
2022-01-29 10:00:00+01:00,201.4,2022-01-29 10:00:00+01:00
2022-01-29 11:00:00+01:00,200.1,2022-01-29 11:00:00+01:00
2022-01-29 12:00:00+01:00,179.9,2022-01-29 12:00:00+01:00
2022-01-29 13:00:00+01:00,122.81,2022-01-29 13:00:00+01:00
2022-01-29 14:00:00+01:00,172.0,2022-01-29 14:00:00+01:00
2022-01-29 15:00:00+01:00,183.2,2022-01-29 15:00:00+01:00
2022-01-29 16:00:00+01:00,199.9,2022-01-29 16:00:00+01:00
2022-01-29 17:00:00+01:00,245.0,2022-01-29 17:00:00+01:00
2022-01-29 18:00:00+01:00,272.0,2022-01-29 18:00:00+01:00
2022-01-29 19:00:00+01:00,189.9,2022-01-29 19:00:00+01:00
2022-01-29 20:00:00+01:00,234.0,2022-01-29 20:00:00+01:00
2022-01-29 21:00:00+01:00,219.0,2022-01-29 21:00:00+01:00
2022-01-29 22:00:00+01:00,140.1,2022-01-29 22:00:00+01:00
2022-01-29 23:00:00+01:00,113.39,2022-01-29 23:00:00+01:00
2022-01-30 00:00:00+01:00,49.9,2022-01-30 00:00:00+01:00
2022-01-30 01:00:00+01:00,99.95,2022-01-30 01:00:00+01:00
2022-01-30 02:00:00+01:00,96.29,2022-01-30 02:00:00+01:00
2022-01-30 03:00:00+01:00,104.9,2022-01-30 03:00:00+01:00
2022-01-30 04:00:00+01:00,99.9,2022-01-30 04:00:00+01:00
2022-01-30 05:00:00+01:00,109.76,2022-01-30 05:00:00+01:00
2022-01-30 06:00:00+01:00,114.93,2022-01-30 06:00:00+01:00
2022-01-30 07:00:00+01:00,150.0,2022-01-30 07:00:00+01:00
2022-01-30 08:00:00+01:00,201.2,2022-01-30 08:00:00+01:00
2022-01-30 09:00:00+01:00,224.0,2022-01-30 09:00:00+01:00
2022-01-30 10:00:00+01:00,188.6,2022-01-30 10:00:00+01:00
2022-01-30 11:00:00+01:00,146.5,2022-01-30 11:00:00+01:00
2022-01-30 12:00:00+01:00,160.0,2022-01-30 12:00:00+01:00
2022-01-30 13:00:00+01:00,180.4,2022-01-30 13:00:00+01:00
2022-01-30 14:00:00+01:00,201.2,2022-01-30 14:00:00+01:00
2022-01-30 15:00:00+01:00,209.03,2022-01-30 15:00:00+01:00
2022-01-30 16:00:00+01:00,216.9,2022-01-30 16:00:00+01:00
2022-01-30 17:00:00+01:00,300.0,2022-01-30 17:00:00+01:00
2022-01-30 18:00:00+01:00,297.0,2022-01-30 18:00:00+01:00
2022-01-30 19:00:00+01:00,187.8,2022-01-30 19:00:00+01:00
2022-01-30 20:00:00+01:00,201.2,2022-01-30 20:00:00+01:00
2022-01-30 21:00:00+01:00,200.1,2022-01-30 21:00:00+01:00
2022-01-30 22:00:00+01:00,157.46,2022-01-30 22:00:00+01:00
2022-01-30 23:00:00+01:00,144.36,2022-01-30 23:00:00+01:00
2022-01-31 00:00:00+01:00,160.03,2022-01-31 00:00:00+01:00
2022-01-31 01:00:00+01:00,110.17,2022-01-31 01:00:00+01:00
2022-01-31 02:00:00+01:00,124.0,2022-01-31 02:00:00+01:00
2022-01-31 03:00:00+01:00,100.0,2022-01-31 03:00:00+01:00
2022-01-31 04:00:00+01:00,100.13,2022-01-31 04:00:00+01:00
2022-01-31 05:00:00+01:00,135.4,2022-01-31 05:00:00+01:00
2022-01-31 06:00:00+01:00,180.1,2022-01-31 06:00:00+01:00
2022-01-31 07:00:00+01:00,240.0,2022-01-31 07:00:00+01:00
2022-01-31 08:00:00+01:00,243.1,2022-01-31 08:00:00+01:00
2022-01-31 09:00:00+01:00,251.92,2022-01-31 09:00:00+01:00
2022-01-31 10:00:00+01:00,248.08,2022-01-31 10:00:00+01:00
2022-01-31 11:00:00+01:00,237.58,2022-01-31 11:00:00+01:00
2022-01-31 12:00:00+01:00,230.0,2022-01-31 12:00:00+01:00
2022-01-31 13:00:00+01:00,202.68,2022-01-31 13:00:00+01:00
2022-01-31 14:00:00+01:00,195.61,2022-01-31 14:00:00+01:00
2022-01-31 15:00:00+01:00,190.95,2022-01-31 15:00:00+01:00
2022-01-31 16:00:00+01:00,192.92,2022-01-31 16:00:00+01:00
2022-01-31 17:00:00+01:00,240.67,2022-01-31 17:00:00+01:00
2022-01-31 18:00:00+01:00,247.84,2022-01-31 18:00:00+01:00
2022-01-31 19:00:00+01:00,218.65,2022-01-31 19:00:00+01:00
2022-01-31 20:00:00+01:00,219.07,2022-01-31 20:00:00+01:00
2022-01-31 21:00:00+01:00,200.1,2022-01-31 21:00:00+01:00
2022-01-31 22:00:00+01:00,200.1,2022-01-31 22:00:00+01:00
2022-01-31 23:00:00+01:00,201.2,2022-01-31 23:00:00+01:00
2022-02-01 00:00:00+01:00,225.1,2022-02-01 00:00:00+01:00
2022-02-01 01:00:00+01:00,200.8,2022-02-01 01:00:00+01:00
2022-02-01 02:00:00+01:00,195.0,2022-02-01 02:00:00+01:00
2022-02-01 03:00:00+01:00,179.9,2022-02-01 03:00:00+01:00
2022-02-01 04:00:00+01:00,164.8,2022-02-01 04:00:00+01:00
2022-02-01 05:00:00+01:00,162.19,2022-02-01 05:00:00+01:00
2022-02-01 06:00:00+01:00,201.0,2022-02-01 06:00:00+01:00
2022-02-01 07:00:00+01:00,238.0,2022-02-01 07:00:00+01:00
2022-02-01 08:00:00+01:00,243.97,2022-02-01 08:00:00+01:00
2022-02-01 09:00:00+01:00,262.0,2022-02-01 09:00:00+01:00
2022-02-01 10:00:00+01:00,225.0,2022-02-01 10:00:00+01:00
2022-02-01 11:00:00+01:00,222.0,2022-02-01 11:00:00+01:00
2022-02-01 12:00:00+01:00,186.0,2022-02-01 12:00:00+01:00
2022-02-01 13:00:00+01:00,200.0,2022-02-01 13:00:00+01:00
2022-02-01 14:00:00+01:00,180.0,2022-02-01 14:00:00+01:00
2022-02-01 15:00:00+01:00,176.4,2022-02-01 15:00:00+01:00
2022-02-01 16:00:00+01:00,180.0,2022-02-01 16:00:00+01:00
2022-02-01 17:00:00+01:00,176.4,2022-02-01 17:00:00+01:00
2022-02-01 18:00:00+01:00,200.0,2022-02-01 18:00:00+01:00
2022-02-01 19:00:00+01:00,189.9,2022-02-01 19:00:00+01:00
2022-02-01 20:00:00+01:00,184.07,2022-02-01 20:00:00+01:00
2022-02-01 21:00:00+01:00,149.9,2022-02-01 21:00:00+01:00
2022-02-01 22:00:00+01:00,137.0,2022-02-01 22:00:00+01:00
2022-02-01 23:00:00+01:00,121.44,2022-02-01 23:00:00+01:00
2022-02-02 00:00:00+01:00,116.03,2022-02-02 00:00:00+01:00
2022-02-02 01:00:00+01:00,110.0,2022-02-02 01:00:00+01:00
2022-02-02 02:00:00+01:00,95.21,2022-02-02 02:00:00+01:00
2022-02-02 03:00:00+01:00,97.53,2022-02-02 03:00:00+01:00
2022-02-02 04:00:00+01:00,108.09,2022-02-02 04:00:00+01:00
2022-02-02 05:00:00+01:00,121.06,2022-02-02 05:00:00+01:00
2022-02-02 06:00:00+01:00,161.6,2022-02-02 06:00:00+01:00
2022-02-02 07:00:00+01:00,177.0,2022-02-02 07:00:00+01:00
2022-02-02 08:00:00+01:00,196.74,2022-02-02 08:00:00+01:00
2022-02-02 09:00:00+01:00,187.26,2022-02-02 09:00:00+01:00
2022-02-02 10:00:00+01:00,190.0,2022-02-02 10:00:00+01:00
2022-02-02 11:00:00+01:00,199.94,2022-02-02 11:00:00+01:00
2022-02-02 12:00:00+01:00,170.0,2022-02-02 12:00:00+01:00
2022-02-02 13:00:00+01:00,180.1,2022-02-02 13:00:00+01:00
2022-02-02 14:00:00+01:00,173.13,2022-02-02 14:00:00+01:00
2022-02-02 15:00:00+01:00,193.09,2022-02-02 15:00:00+01:00
2022-02-02 16:00:00+01:00,201.53,2022-02-02 16:00:00+01:00
2022-02-02 17:00:00+01:00,238.01,2022-02-02 17:00:00+01:00
2022-02-02 18:00:00+01:00,266.9,2022-02-02 18:00:00+01:00
2022-02-02 19:00:00+01:00,265.0,2022-02-02 19:00:00+01:00
2022-02-02 20:00:00+01:00,237.0,2022-02-02 20:00:00+01:00
2022-02-02 21:00:00+01:00,187.4,2022-02-02 21:00:00+01:00
2022-02-02 22:00:00+01:00,194.75,2022-02-02 22:00:00+01:00
2022-02-02 23:00:00+01:00,183.48,2022-02-02 23:00:00+01:00
2022-02-03 00:00:00+01:00,155.66,2022-02-03 00:00:00+01:00
2022-02-03 01:00:00+01:00,154.6,2022-02-03 01:00:00+01:00
2022-02-03 02:00:00+01:00,154.7,2022-02-03 02:00:00+01:00
2022-02-03 03:00:00+01:00,154.9,2022-02-03 03:00:00+01:00
2022-02-03 04:00:00+01:00,158.81,2022-02-03 04:00:00+01:00
2022-02-03 05:00:00+01:00,159.86,2022-02-03 05:00:00+01:00
2022-02-03 06:00:00+01:00,164.9,2022-02-03 06:00:00+01:00
2022-02-03 07:00:00+01:00,191.6,2022-02-03 07:00:00+01:00
2022-02-03 08:00:00+01:00,215.01,2022-02-03 08:00:00+01:00
2022-02-03 09:00:00+01:00,216.8,2022-02-03 09:00:00+01:00
2022-02-03 10:00:00+01:00,213.26,2022-02-03 10:00:00+01:00
2022-02-03 11:00:00+01:00,209.0,2022-02-03 11:00:00+01:00
2022-02-03 12:00:00+01:00,191.0,2022-02-03 12:00:00+01:00
2022-02-03 13:00:00+01:00,188.99,2022-02-03 13:00:00+01:00
2022-02-03 14:00:00+01:00,194.9,2022-02-03 14:00:00+01:00
2022-02-03 15:00:00+01:00,170.61,2022-02-03 15:00:00+01:00
2022-02-03 16:00:00+01:00,180.1,2022-02-03 16:00:00+01:00
2022-02-03 17:00:00+01:00,224.15,2022-02-03 17:00:00+01:00
2022-02-03 18:00:00+01:00,236.41,2022-02-03 18:00:00+01:00
2022-02-03 19:00:00+01:00,179.21,2022-02-03 19:00:00+01:00
2022-02-03 20:00:00+01:00,179.23,2022-02-03 20:00:00+01:00
2022-02-03 21:00:00+01:00,179.6,2022-02-03 21:00:00+01:00
2022-02-03 22:00:00+01:00,186.81,2022-02-03 22:00:00+01:00
2022-02-03 23:00:00+01:00,149.9,2022-02-03 23:00:00+01:00
2022-02-04 00:00:00+01:00,179.6,2022-02-04 00:00:00+01:00
2022-02-04 01:00:00+01:00,127.7,2022-02-04 01:00:00+01:00
2022-02-04 02:00:00+01:00,126.24,2022-02-04 02:00:00+01:00
2022-02-04 03:00:00+01:00,130.44,2022-02-04 03:00:00+01:00
2022-02-04 04:00:00+01:00,125.82,2022-02-04 04:00:00+01:00
2022-02-04 05:00:00+01:00,121.94,2022-02-04 05:00:00+01:00
2022-02-04 06:00:00+01:00,151.12,2022-02-04 06:00:00+01:00
2022-02-04 07:00:00+01:00,192.0,2022-02-04 07:00:00+01:00
2022-02-04 08:00:00+01:00,219.05,2022-02-04 08:00:00+01:00
2022-02-04 09:00:00+01:00,231.95,2022-02-04 09:00:00+01:00
2022-02-04 10:00:00+01:00,210.0,2022-02-04 10:00:00+01:00
2022-02-04 11:00:00+01:00,216.1,2022-02-04 11:00:00+01:00
2022-02-04 12:00:00+01:00,200.0,2022-02-04 12:00:00+01:00
2022-02-04 13:00:00+01:00,191.18,2022-02-04 13:00:00+01:00
2022-02-04 14:00:00+01:00,175.93,2022-02-04 14:00:00+01:00
2022-02-04 15:00:00+01:00,176.0,2022-02-04 15:00:00+01:00
2022-02-04 16:00:00+01:00,174.9,2022-02-04 16:00:00+01:00
2022-02-04 17:00:00+01:00,196.31,2022-02-04 17:00:00+01:00
2022-02-04 18:00:00+01:00,247.0,2022-02-04 18:00:00+01:00
2022-02-04 19:00:00+01:00,180.9,2022-02-04 19:00:00+01:00
2022-02-04 20:00:00+01:00,179.6,2022-02-04 20:00:00+01:00
2022-02-04 21:00:00+01:00,174.94,2022-02-04 21:00:00+01:00
2022-02-04 22:00:00+01:00,148.94,2022-02-04 22:00:00+01:00
2022-02-04 23:00:00+01:00,117.03,2022-02-04 23:00:00+01:00
2022-02-05 00:00:00+01:00,117.13,2022-02-05 00:00:00+01:00
2022-02-05 01:00:00+01:00,107.86,2022-02-05 01:00:00+01:00
